name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude,state_full,state_latitude,state_longitude
INDIAN PRAIRIE,INDIAN PRAIRIE (1),IL,Wayne,1854.0,1858.0,True,5.0,90614,True,4.0,True,INDIAN PRAIRIE,WAYNE,IL,429168.0,Civil,Township of Indian Prairie,Wayne,38.51809,-88.52807,159.0,,38.51809,-88.52807,Illinois,40.10173193774704,-89.09195342628459
LA VINA,LA VINA,CA,Madera,1891.0,1895.0,True,7.0,144768,True,4.0,True,LA VINA,MADERA,CA,226721.0,Populated Place,La Vina,Madera,36.8805,-120.1104,70.0,1.0,36.8805,-120.1104,California,37.39580678039404,-120.4122934166266
BELLFOUNTAIN,BELLFOUNTAIN,OR,Benton,1902.0,1905.0,True,7.0,126735,True,3.0,True,BELLFOUNTAIN,BENTON,OR,1164906.0,Post Office,Bellfountain Post Office (historical),Benton,44.36373,-123.3554,98.0,1.0,44.36373,-123.3554,Oregon,44.44548039933444,-121.82370232945092
MABEL,MABEL,NC,Watauga,1894.0,1954.0,True,1.0,96594,True,60.0,True,MABEL,WATAUGA,NC,1021319.0,Populated Place,Mabel,Watauga,36.31735,-81.76872,905.0,1.0,36.31735,-81.76872,North Carolina,35.65762478682171,-79.85172837217462
WILLOW,WILLOW,AR,Dallas,1882.0,1967.0,True,1.0,62862,True,85.0,True,WILLOW,DALLAS,AR,58896.0,Populated Place,Willow,Dallas,34.1337085,-92.7462753,100.0,1.0,34.1337085,-92.7462753,Arkansas,35.01494461423343,-92.50292319068728
GARDINER,GARDINER,IA,Dallas,1908.0,1917.0,True,4.0,84370,True,9.0,True,GARDINER,DALLAS,IA,1996194.0,Post Office,Gardiner Post Office (historical),Dallas,41.82443,-94.02801,290.0,1.0,41.82443,-94.02801,Iowa,41.92312560548421,-93.1251007552586
FUNK,FUNK,OH,Wayne,1897.0,1935.0,True,2.0,84138,True,38.0,True,FUNK,WAYNE,OH,1064695.0,Populated Place,Funk,Wayne,40.75311,-82.11626,299.0,1.0,40.75311,-82.11626,Ohio,40.152075305199205,-82.69208475815202
ALITAK,ALITAK,AK,,1934.0,1945.0,True,3.0,124435,True,11.0,True,ALITAK,KODIAK ISLAND,AK,1398007.0,Populated Place,Alitak,Kodiak Island,56.94556,-154.1703,10.0,1.0,56.94556,-154.1703,Alaska,60.97705223333333,-148.14889333333332
WOODHOLM,WOODHOLM,TN,Carroll,1833.0,1836.0,True,8.0,63458,True,3.0,True,WOODHILL,CARROLL,TN,1311772.0,Populated Place,Woodhill (historical),Carroll,35.8064555,-88.6222771,126.0,0.75,35.8064555,-88.6222771,Tennessee,35.90304088108576,-85.8669100795989
LURA,LURA,MN,Faribault,1858.0,1874.0,False,7.0,96390,True,16.0,True,LURA,FARIBAULT,MN,647303.0,Cemetery,Lura Cemetery,Faribault,43.7905,-93.948,325.0,1.0,43.7905,-93.948,Minnesota,45.838668873886334,-94.26161293179725
HALLDALE,HALLDALE,ME,Waldo,1883.0,1903.0,True,4.0,24666,True,20.0,True,HALLDALE,WALDO,ME,579379.0,Populated Place,Halldale,Waldo,44.5078489,-69.2792089,178.0,1.0,44.5078489,-69.2792089,Maine,44.62629694764543,-69.39335615798707
HO,HO,TN,Monroe,1882.0,1904.0,True,5.0,26850,True,22.0,True,HO,MONROE,TN,1308301.0,Populated Place,Ho (historical),Monroe,35.4606315,-84.3799236,306.0,1.0,35.4606315,-84.3799236,Tennessee,35.90304088108576,-85.8669100795989
ANDING,ANDING,MS,Yazoo,1884.0,1953.0,True,1.0,1255,True,69.0,True,ANDING,YAZOO,MS,690981.0,Populated Place,Anding,Yazoo,32.6920811,-90.39787,88.0,1.0,32.6920811,-90.39787,Mississippi,32.904513690654625,-89.66801400419865
HANOVERVILLE,HANOVERVILLE,MD,Howard,1881.0,1896.0,True,4.0,87343,True,15.0,True,HANOVERVILLE,HOWARD,MD,584857.0,Populated Place,Hanoverville,Howard,39.19289,-76.72414,34.0,1.0,39.19289,-76.72414,Maryland,39.122077160656936,-76.77834919226278
YORKVILLE,YORKVILLE,SC,York,1833.0,1915.0,True,1.0,64057,True,82.0,True,YORKVILLE,YORK,SC,1252131.0,Post Office,Yorkville Post Office,York,34.9937466,-81.2406287,230.0,1.0,34.9937466,-81.2406287,South Carolina,34.12136880118953,-81.13033261165741
MILTON STATION,MILTON STATION,OH,Wayne,1870.0,1879.0,True,7.0,99534,True,9.0,True,MILTON STATION,WAYNE,OH,1061609.0,Populated Place,Milton Station,Wayne,40.97811,-81.78208,299.0,1.0,40.97811,-81.78208,Ohio,40.152075305199205,-82.69208475815202
NORTHWEST,NORTHWEST,VA,Norfolk,1884.0,1962.0,True,1.0,103081,True,78.0,True,NORTHWEST,CHESAPEAKE,VA,1780073.0,Post Office,Northwest Post Office,Chesapeake (city),36.56182,-76.20021,1.0,1.0,36.56182,-76.20021,Virginia,37.59297044544598,-78.73498313891332
TROTTI,TROTTI,TX,Newton,1900.0,1906.0,True,5.0,162276,True,6.0,True,TROTTI,NEWTON,TX,1983669.0,Populated Place,Trotti,Newton,30.87889,-93.70889,58.0,1.0,30.87889,-93.70889,Texas,31.49183703480589,-97.29755489625168
STAR,STAR,TN,Wayne,1895.0,1907.0,True,6.0,54972,True,12.0,True,STAR,WAYNE,TN,1302799.0,Populated Place,Star (historical),Wayne,35.0956375,-87.6580802,230.0,1.0,35.0956375,-87.6580802,Tennessee,35.90304088108576,-85.8669100795989
DRYER,DRYER,TX,Gonzales,1897.0,1906.0,True,5.0,134696,True,9.0,True,DRYER,GONZALES,TX,1356252.0,Populated Place,Dryer,Gonzales,29.36719,-97.27304,90.0,1.0,29.36719,-97.27304,Texas,31.49183703480589,-97.29755489625168
BEAMSVILLE,BEAMSVILLE,OH,Darke,1839.0,1905.0,False,3.0,67609,True,66.0,True,BEAMSVILLE,DARKE,OH,1968014.0,Post Office,Beamsville Post Office (historical),Darke,40.1875481,-84.5860659,306.0,1.0,40.1875481,-84.5860659,Ohio,40.152075305199205,-82.69208475815202
ALFORD,ALFORD,GA,Meriwether,1888.0,1889.0,True,7.0,650,True,1.0,True,ALFORD,MERIWETHER,GA,310436.0,Cemetery,Alford Cemetery,Meriwether,32.9283443,-84.5310735,215.0,1.0,32.9283443,-84.5310735,Georgia,33.12832351739887,-83.74456450104394
WAYBACK,WAYBACK,TX,Coryell,1884.0,1890.0,True,6.0,164242,True,6.0,True,WAYBACK,CORYELL,TX,1380335.0,Populated Place,Wayback,Coryell,31.41016,-98.03503,372.0,1.0,31.41016,-98.03503,Texas,31.49183703480589,-97.29755489625168
STEILACOOM,STEILACOOM,WA,Pierce,1852.0,1971.0,False,1.0,160109,True,119.0,True,STEILACOOM,PIERCE,WA,2462258.0,Post Office,Steilacoom Post Office,Pierce,47.17235,-122.5987,28.0,1.0,47.17235,-122.5987,Washington,47.38130745950554,-121.08638959931798
KEANAE,KEANAE,HI,MAUI,1901.0,1957.0,False,1.0,143772,True,56.0,True,KEANAE,MAUI,HI,360976.0,Populated Place,Keanae,Maui,20.8563,-156.1451,52.0,1.0,20.8563,-156.1451,Hawaii,20.74670536842105,-156.7625736842105
ORE,ORE,MO,Cass,1882.0,1906.0,True,5.0,42888,True,24.0,True,ORE,CASS,MO,741123.0,Populated Place,Ore,Cass,38.7277878,-94.3341148,296.0,1.0,38.7277878,-94.3341148,Missouri,38.29739780113773,-92.40621321592816
SOLDIERS HOME,SOLDIERS HOME,MI,Kent,1892.0,1900.0,True,3.0,114193,True,8.0,True,SOLDIERS HOME,KENT,MI,2570694.0,Post Office,Soldiers Home Post Office (historical),Kent,43.01889,-85.65833,191.0,1.0,43.01889,-85.65833,Michigan,43.64460033559263,-84.97948272513034
SCOTTS STATION,SCOTT(')S STATION,KY,Shelby,1872.0,1920.0,False,3.0,112359,True,48.0,True,SCOTTS STATION,SHELBY,KY,2567257.0,Post Office,Scotts Station Post Office (historical),Shelby,38.2342,-85.28528,231.0,1.0,38.2342,-85.28528,Kentucky,37.61319005289673,-84.68927476511334
MYSTIC,MYSTIC,KY,Breckenridge,1904.0,1964.0,True,1.0,101269,True,60.0,True,MYSTIC,BRECKINRIDGE,KY,508668.0,Populated Place,Mystic,Breckinridge,37.89701,-86.44276,128.0,1.0,37.89701,-86.44276,Kentucky,37.61319005289673,-84.68927476511334
DONNALLY MILLS,DONNALLY MILLS,PA,Perry,1893.0,1908.0,True,4.0,15614,True,15.0,True,DONNALLY MILLS,PERRY,PA,1173379.0,Populated Place,Donnally Mills,Perry,40.5170262,-77.2369297,154.0,1.0,40.5170262,-77.2369297,Pennsylvania,40.72547983697331,-77.55723820194132
HILDEBRAND,HILDEBRAND,OR,Klamath,1890.0,1942.0,False,2.0,141446,True,52.0,True,HILDEBRAND,KLAMATH,OR,1165394.0,Post Office,Hildebrand Post Office (historical),Klamath,42.29765,-121.4794,1278.0,1.0,42.29765,-121.4794,Oregon,44.44548039933444,-121.82370232945092
BISCAY,BISCAY,MN,McLeod,1888.0,1954.0,True,1.0,69054,True,66.0,True,BISCAY,MCLEOD,MN,2065385.0,Post Office,Biscay Post Office (historical),McLeod,44.8275,-94.2747222,312.0,1.0,44.8275,-94.2747222,Minnesota,45.838668873886334,-94.26161293179725
PARKVIEW,PARKVIEW,NJ,Essex,1896.0,1904.0,True,5.0,43892,True,8.0,True,OAKVIEW,ESSEX,NJ,878925.0,School,Oakview School,Essex,40.837322,-74.1726445,61.0,0.75,40.837322,-74.1726445,New Jersey,40.32415021333333,-74.61807680235295
UNCLE ABE,UNCLE ABE,IA,Davis,1861.0,1863.0,True,9.0,118662,True,2.0,True,UNCLE ABE,DAVIS,IA,1976009.0,Post Office,Uncle Abe Post Office (historical),Davis,40.75835,-92.53074,263.0,1.0,40.75835,-92.53074,Iowa,41.92312560548421,-93.1251007552586
FOIL,FOIL,MO,Ozark,1909.0,1969.0,False,1.0,20495,True,60.0,True,FOIL,OZARK,MO,749953.0,Populated Place,Foil,Ozark,36.7561706,-92.6354446,278.0,1.0,36.7561706,-92.6354446,Missouri,38.29739780113773,-92.40621321592816
LUNA LANDING,LUNA LANDING,AR,Chicot,1870.0,1925.0,True,3.0,34304,True,55.0,True,LUNA LANDING,CHICOT,AR,58101.0,Locale,Luna Landing,Chicot,33.3903936,-91.1937223,35.0,1.0,33.3903936,-91.1937223,Arkansas,35.01494461423343,-92.50292319068728
MONBO,MONBO,NC,Catawba,1882.0,1920.0,True,3.0,99880,True,38.0,True,MONBO,CATAWBA,NC,1021510.0,Populated Place,Monbo,Catawba,35.6643,-80.97841,269.0,1.0,35.6643,-80.97841,North Carolina,35.65762478682171,-79.85172837217462
ALPS,ALPS,GA,Meriwether,1890.0,1910.0,False,4.0,949,True,20.0,True,ALPS,MERIWETHER,GA,354290.0,Populated Place,Alps,Meriwether,33.1481788,-84.6032609,259.0,1.0,33.1481788,-84.6032609,Georgia,33.12832351739887,-83.74456450104394
TIGARD,TIGARD,OR,Washington,1908.0,1957.0,True,1.0,161753,True,49.0,True,TIGARD,WASHINGTON,OR,1166045.0,Post Office,Tigard Post Office,Washington,45.43127,-122.7689,53.0,1.0,45.43127,-122.7689,Oregon,44.44548039933444,-121.82370232945092
HACODA,HACODA,AL,Geneva,1904.0,1956.0,True,1.0,24474,True,52.0,True,HACODA,GENEVA,AL,119536.0,Populated Place,Hacoda,Geneva,31.0748994,-86.1663325,47.0,1.0,31.0748994,-86.1663325,Alabama,33.03209749119171,-86.72512276024179
RIVERVIEW,RIVERVIEW,WV,Kanawha,1914.0,1951.0,True,1.0,109848,True,37.0,True,RIVERVIEW,KANAWHA,WV,1555492.0,Populated Place,Riverview,Kanawha,38.33482,-81.59651,184.0,1.0,38.33482,-81.59651,West Virginia,38.621691901095794,-80.8000481173913
EDDY,EDDY,SD,Roberts,1904.0,1913.0,True,2.0,135206,True,9.0,True,EDDY,ROBERTS,SD,1267143.0,Post Office,Eddy Post Office,Roberts,45.85715,-97.10399,366.0,1.0,45.85715,-97.10399,South Dakota,44.30115526366251,-99.35172597315436
CULP,CULP,PA,Blair,1884.0,1901.0,True,4.0,13779,True,17.0,True,CULP,BLAIR,PA,1172819.0,Populated Place,Culp,Blair,40.5803451,-78.2600127,318.0,1.0,40.5803451,-78.2600127,Pennsylvania,40.72547983697331,-77.55723820194132
MUNSON,MUNSON,OH,Medina,1890.0,1904.0,True,4.0,101118,True,14.0,True,MUNSON,MEDINA,OH,1043735.0,Cemetery,Munson Cemetery,Medina,41.01894,-82.05431,282.0,1.0,41.01894,-82.05431,Ohio,40.152075305199205,-82.69208475815202
WAYSIDE,WAYSIDE,NE,Dawes,1906.0,1957.0,True,1.0,164261,True,51.0,True,WAYSIDE,DAWES,NE,1828169.0,Post Office,Wayside Post Office (historical),Dawes,42.98803,-103.2396,1112.0,1.0,42.98803,-103.2396,Nebraska,41.26900677053825,-98.51318587346552
ZILLO,ZILLO,IA,Chickasaw,1861.0,1864.0,True,8.0,123744,True,3.0,True,ZILLO,CHICKASAW,IA,1948525.0,Post Office,Zillo Post Office (historical),Chickasaw,43.11886,-92.17656,345.0,1.0,43.11886,-92.17656,Iowa,41.92312560548421,-93.1251007552586
CROWNSVILLE,CROWNSVILLE (1),MD,Anne Arundel,1851.0,1910.0,True,3.0,76940,True,59.0,True,CROWNSVILLE,ANNE ARUNDEL,MD,1710585.0,Post Office,Crownsville Post Office,Anne Arundel,39.03138,-76.60328,44.0,1.0,39.03138,-76.60328,Maryland,39.122077160656936,-76.77834919226278
JEWETT,JEWETT,MN,Aitkin,1905.0,1909.0,True,4.0,91580,True,4.0,True,JEWETT,AITKIN,MN,2070890.0,Post Office,Jewett Post Office (historical),Aitkin,46.37556,-93.37444,391.0,1.0,46.37556,-93.37444,Minnesota,45.838668873886334,-94.26161293179725
KOHLS RANCH,KOHLS RANCH,AZ,Gila,1939.0,1967.0,True,1.0,144495,True,28.0,True,KOHLS RANCH,GILA,AZ,2026812.0,Post Office,Kohls Ranch Post Office (historical),Gila,34.32531,-111.0943,1633.0,1.0,34.32531,-111.0943,Arizona,33.54288046460177,-111.52553561946904
KELLAM,KELLAM,PA,Wayne,1890.0,1912.0,True,3.0,30035,True,22.0,True,KELLAMS,WAYNE,PA,1197792.0,School,Kellams School,Wayne,41.7725883,-75.1371146,437.0,0.833333333333333,41.7725883,-75.1371146,Pennsylvania,40.72547983697331,-77.55723820194132
POINT PLEASANT,POINT PLEASANT,LA,Morehouse,1837.0,1846.0,True,7.0,46011,True,9.0,True,POINT PLEASANT,MOREHOUSE,LA,543587.0,Populated Place,Point Pleasant,Morehouse,32.7718012,-91.9526294,28.0,1.0,32.7718012,-91.9526294,Louisiana,31.25885839387474,-91.9906807220234
AROMA,AROMA,KS,Dickinson,1869.0,1888.0,True,6.0,125378,True,19.0,True,AROMA,DICKINSON,KS,482137.0,Locale,Aroma (historical),Dickinson,38.70001,-97.98366,510.0,1.0,38.70001,-97.98366,Kansas,38.52652031092821,-97.41166347965247
CEDAR CREEK,CEDAR CREEK,KY,Jefferson,1856.0,1862.0,True,6.0,73324,True,6.0,True,CEDAR CREEK,JEFFERSON,KY,489187.0,Church,Cedar Creek Church,Jefferson,38.1359,-85.57801,217.0,,38.1359,-85.57801,Kentucky,37.61319005289673,-84.68927476511334
PORCUPINE,PORCUPINE,MT,Park,1908.0,1917.0,True,4.0,154369,True,9.0,True,PORCUPINE,PARK,MT,1743355.0,Post Office,Porcupine Post Office (historical),Park,46.11883,-110.523,1776.0,1.0,46.11883,-110.523,Montana,47.00211326959847,-109.90853677501592
BUFORDVILLE,BUFORDVILLE,VA,Bedford,1876.0,1890.0,True,3.0,71558,True,14.0,True,BUFORDVILLE,BEDFORD,VA,1495962.0,Populated Place,Bufordville,Bedford,37.3845815,-79.7311483,295.0,1.0,37.3845815,-79.7311483,Virginia,37.59297044544598,-78.73498313891332
SELLERS,SELLERS,MO,Lewis,1890.0,1907.0,True,5.0,51805,True,17.0,True,SELLERS,LEWIS,MO,741255.0,Populated Place,Sellers,Lewis,40.0664332,-91.6734946,190.0,1.0,40.0664332,-91.6734946,Missouri,38.29739780113773,-92.40621321592816
CATO,CATO,WI,Manitowoc,1870.0,1992.0,True,1.0,73216,True,122.0,True,CATO,MANITOWOC,WI,1562813.0,Populated Place,Cato,Manitowoc,44.14277,-87.8612,259.0,1.0,44.14277,-87.8612,Wisconsin,44.176831579177936,-89.75962788128719
SOUNDSIDE,SOUNDSIDE,NC,Tyrrell,1900.0,1901.0,True,7.0,114303,True,1.0,True,SOUNDSIDE,TYRRELL,NC,1022706.0,Populated Place,Soundside,Tyrrell,35.96516,-76.23993,1.0,1.0,35.96516,-76.23993,North Carolina,35.65762478682171,-79.85172837217462
BEAVERLICK,BEAVERLICK,KY,Boone,1853.0,1944.0,True,1.0,67796,True,91.0,True,BEAVERLICK,BOONE,KY,2569252.0,Post Office,Beaverlick Post Office (historical),Boone,38.87809,-84.6953,223.0,1.0,38.87809,-84.6953,Kentucky,37.61319005289673,-84.68927476511334
TATES BLUFF,TATES BLUFF,AR,Ouachita,1855.0,1856.0,True,9.0,56776,True,1.0,True,TATES BLUFF,OUACHITA,AR,57203.0,Populated Place,Tates Bluff,Ouachita,33.7989946,-92.9009982,61.0,1.0,33.7989946,-92.9009982,Arkansas,35.01494461423343,-92.50292319068728
EAST MAUCH CHUNK,EAST MAUCH CHUNK,PA,Carbon,1870.0,1913.0,True,3.0,17013,True,43.0,True,EAST MAUCH CHUNK,CARBON,PA,1178082.0,Populated Place,East Mauch Chunk,Carbon,40.8759235,-75.7324127,222.0,1.0,40.8759235,-75.7324127,Pennsylvania,40.72547983697331,-77.55723820194132
AINSWORTH,AINSWORTH,MS,Copiah,1886.0,1896.0,True,6.0,422,True,10.0,True,AINSWORTH,COPIAH,MS,674028.0,Cemetery,Ainsworth Cemetery,Copiah,31.8795988,-90.5762021,86.0,1.0,31.8795988,-90.5762021,Mississippi,32.904513690654625,-89.66801400419865
THE PURCHASE,THE PURCHASE,NY,Westchester,1836.0,1852.0,True,6.0,57105,True,16.0,True,THE PURCHASE,WESTCHESTER,NY,972978.0,Populated Place,The Purchase,Westchester,41.0409305,-73.7145746,107.0,1.0,41.0409305,-73.7145746,New York,42.62246135933227,-75.57093866626391
ALLEN,ALLEN,KY,Magoffin,1897.0,1899.0,True,6.0,64994,True,2.0,True,ALLEN,MAGOFFIN,KY,2338983.0,Post Office,Allen Post Office (historical),Magoffin,37.6270566,-82.9388725,299.0,1.0,37.6270566,-82.9388725,Kentucky,37.61319005289673,-84.68927476511334
FLANDRAU,FLANDRAU,SD,Moody,1883.0,1886.0,True,4.0,137107,True,3.0,True,FLANDRAU,MOODY,SD,2709883.0,Post Office,Flandrau Post Office,Moody,44.04965,-96.59578,476.0,1.0,44.04965,-96.59578,South Dakota,44.30115526366251,-99.35172597315436
MACON STATION,MACON STATION,AL,Hale,1866.0,1883.0,False,5.0,34637,True,17.0,True,MACON STATION,HALE,AL,168597.0,Post Office,Macon Station Post Office,Hale,32.510087,-87.6990749,63.0,1.0,32.510087,-87.6990749,Alabama,33.03209749119171,-86.72512276024179
MOUNT OLIVER,MOUNT OLIVER,PA,Allegheny,1874.0,1904.0,True,1.0,38927,True,30.0,True,MOUNT OLIVER,ALLEGHENY,PA,2431917.0,Post Office,Mount Oliver Post Office,Allegheny,40.4166485,-79.9871564,352.0,1.0,40.4166485,-79.9871564,Pennsylvania,40.72547983697331,-77.55723820194132
MCBRIDE'S,MCBRIDE'S,MI,Montcalrn,1878.0,1894.0,True,2.0,98079,True,16.0,True,MCBRIDES,MONTCALM,MI,2561604.0,Post Office,McBrides Post Office,Montcalm,43.35404,-85.04434,293.0,1.0,43.35404,-85.04434,Michigan,43.64460033559263,-84.97948272513034
LITTLETON,LITTLETON,NJ,Morris,1826.0,1895.0,False,5.0,33212,True,69.0,True,LITTLETON,MORRIS,NJ,877872.0,Populated Place,Littleton,Morris,40.8434329,-74.4626545,108.0,1.0,40.8434329,-74.4626545,New Jersey,40.32415021333333,-74.61807680235295
MACON,MACON,TX,Franklin,1891.0,1906.0,True,3.0,147175,True,15.0,True,MACON,FRANKLIN,TX,1378632.0,Populated Place,Macon,Franklin,33.08873,-95.12772,139.0,1.0,33.08873,-95.12772,Texas,31.49183703480589,-97.29755489625168
DECKER,DECKER,TX,Nolan,1892.0,1917.0,True,4.0,133655,True,25.0,True,DECKER,NOLAN,TX,1334177.0,Cemetery,Decker Cemetery,Nolan,32.17763,-100.347,691.0,1.0,32.17763,-100.347,Texas,31.49183703480589,-97.29755489625168
ITA,ITA,MS,Itawamba,1886.0,1905.0,True,5.0,28815,True,19.0,True,ITA,ITAWAMBA,MS,706236.0,Locale,Ita (historical),Itawamba,34.3639908,-88.3928246,123.0,1.0,34.3639908,-88.3928246,Mississippi,32.904513690654625,-89.66801400419865
HACKBERRY,HACKBERRY,TX,Edwards,1914.0,1943.0,True,2.0,140080,True,29.0,True,HACKBERRY,EDWARDS,TX,1378401.0,Populated Place,Hackberry,Edwards,29.92744,-100.0126,552.0,1.0,29.92744,-100.0126,Texas,31.49183703480589,-97.29755489625168
STRIBLING SPRINGS,STRIBLING SPRINGS,VA,Augusta,1820.0,1901.0,False,4.0,115861,True,81.0,True,STRIBLING SPRINGS,AUGUSTA,VA,1500181.0,Populated Place,Stribling Springs,Augusta,38.30874,-79.17448,510.0,1.0,38.30874,-79.17448,Virginia,37.59297044544598,-78.73498313891332
REEDS,REEDS,NC,Davidson,1898.0,1903.0,True,6.0,108932,True,5.0,True,REEDS,DAVIDSON,NC,1024903.0,School,Reeds Elementary School,Davidson,35.84264,-80.33255,258.0,1.0,35.84264,-80.33255,North Carolina,35.65762478682171,-79.85172837217462
EAST ALTON,EAST ALTON,NH,Belknap,1837.0,1871.0,False,7.0,16653,True,34.0,True,EAST ALTON,BELKNAP,NH,866684.0,Populated Place,East Alton,Belknap,43.5181347,-71.1997897,266.0,1.0,43.5181347,-71.1997897,New Hampshire,43.49543828295964,-71.55589374304932
LUFFMAN,LUFFMAN,SD,Marshall,1900.0,1914.0,True,3.0,146937,True,14.0,True,LUFFMAN,MARSHALL,SD,2709842.0,Post Office,Luffman Post Office,Marshall,45.61635,-97.41952,560.0,1.0,45.61635,-97.41952,South Dakota,44.30115526366251,-99.35172597315436
DAILY,DAILY,NE,Dixon,1895.0,1900.0,True,6.0,133283,True,5.0,True,DAILY,DIXON,NE,1884100.0,Post Office,Daily Post Office (historical),Dixon,42.57083,-96.93921,465.0,1.0,42.57083,-96.93921,Nebraska,41.26900677053825,-98.51318587346552
ALAMANA,ALAMANA,FL,Volusia,1910.0,1929.0,True,3.0,478,True,19.0,True,ALAMANA,VOLUSIA,FL,294647.0,Populated Place,Alamana,Volusia,28.9430434,-81.1025585,10.0,1.0,28.9430434,-81.1025585,Florida,29.149179605277045,-82.70831202058048
WOODSTOCK,WOODSTOCK,TX,Bowie,1887.0,1901.0,True,5.0,165623,True,14.0,True,WOODSTOCK,BOWIE,TX,1380802.0,Populated Place,Woodstock,Bowie,33.55817,-94.46298,108.0,1.0,33.55817,-94.46298,Texas,31.49183703480589,-97.29755489625168
NILA,NILA,AL,Jackson,1894.0,1903.0,True,5.0,40706,True,9.0,True,NILA,JACKSON,AL,152692.0,School,Nila School,Jackson,34.8573062,-86.0310923,489.0,1.0,34.8573062,-86.0310923,Alabama,33.03209749119171,-86.72512276024179
HOPE,HOPE,AL,Lauderdale,1893.0,1905.0,True,5.0,27358,True,12.0,True,HOPE,LAUDERDALE,AL,169237.0,Post Office,Hope Post Office,Lauderdale,34.9903618,-87.7255827,195.0,1.0,34.9903618,-87.7255827,Alabama,33.03209749119171,-86.72512276024179
MAXINKUCKEE,MAXINKUCKEE,IN,Marshall,1857.0,1902.0,True,4.0,97887,True,45.0,True,MAXINKUCKEE,MARSHALL,IN,438747.0,Populated Place,Maxinkuckee,Marshall,41.20838,-86.38139,244.0,1.0,41.20838,-86.38139,Indiana,39.762828507259336,-86.22832405360336
BIRK'S CITY,BIRK'S CITY,KY,Daviess,1864.0,1903.0,True,4.0,69043,True,39.0,True,BIRK CITY,DAVIESS,KY,487340.0,Populated Place,Birk City,Daviess,37.7853239,-87.2844461,116.0,0.818181818181818,37.7853239,-87.2844461,Kentucky,37.61319005289673,-84.68927476511334
FREEPORT,FREEPORT,TX,Brazoria,1898.0,1898.0,True,6.0,137886,True,0.0,True,FREEPORT,BRAZORIA,TX,2731530.0,Post Office,Freeport Post Office,Brazoria,28.96949,-95.36794,2.0,1.0,28.96949,-95.36794,Texas,31.49183703480589,-97.29755489625168
HANCOCK,HANCOCK(VILLE),SC,Union,1814.0,1846.0,True,5.0,24899,True,32.0,True,HANCOCK,UNION,SC,1232920.0,Cemetery,Hancock Cemetery,Union,34.7784601,-81.6300954,193.0,1.0,34.7784601,-81.6300954,South Carolina,34.12136880118953,-81.13033261165741
SAINT LAWRENCE,SAINT LAWRENCE,NY,Jefferson,1848.0,1934.0,True,1.0,50550,True,86.0,True,SAINT LAWRENCE,JEFFERSON,NY,963803.0,Populated Place,Saint Lawrence,Jefferson,44.1772711,-76.1677157,109.0,1.0,44.1772711,-76.1677157,New York,42.62246135933227,-75.57093866626391
NODE,NODE,KY,Metcalfe,1903.0,1912.0,True,4.0,102646,True,9.0,True,NODE,METCALFE,KY,508714.0,Populated Place,Node,Metcalfe,37.12922,-85.64386,229.0,1.0,37.12922,-85.64386,Kentucky,37.61319005289673,-84.68927476511334
MOFFAT'S CREEK,MOFFAT'S CREEK,VA,Augusta,1854.0,1954.0,True,1.0,99820,True,100.0,True,MOFFATS CREEK,AUGUSTA,VA,1493345.0,Populated Place,Moffats Creek,Augusta,38.00096,-79.30087,523.0,1.0,38.00096,-79.30087,Virginia,37.59297044544598,-78.73498313891332
SOUTH GREENFIELD,SOUTH GREENFIELD (1),NY,Saratoga,1850.0,1850.0,True,8.0,53937,True,0.0,True,SOUTH GREENFIELD,SARATOGA,NY,965758.0,Populated Place,South Greenfield,Saratoga,43.095352,-73.8620673,179.0,1.0,43.095352,-73.8620673,New York,42.62246135933227,-75.57093866626391
DANA,DANA,CA,Shasta,1888.0,1951.0,True,1.0,133372,True,63.0,True,DANA,SHASTA,CA,259035.0,Populated Place,Dana,Shasta,41.11155,-121.5647,1016.0,1.0,41.11155,-121.5647,California,37.39580678039404,-120.4122934166266
TWEEDALE,TWEEDALE,PA,Chester,1882.0,1905.0,True,5.0,58525,True,23.0,True,TWEEDALE,CHESTER,PA,1204840.0,Populated Place,Tweedale,Chester,39.7948296,-76.028837,86.0,1.0,39.7948296,-76.028837,Pennsylvania,40.72547983697331,-77.55723820194132
AILOR,AILOR,TN,Union,1894.0,1902.0,True,5.0,414,True,8.0,True,AILOR,UNION,TN,1311774.0,Populated Place,Ailor (historical),Union,36.242582,-83.7335187,368.0,1.0,36.242582,-83.7335187,Tennessee,35.90304088108576,-85.8669100795989
ELEANOR,ELEANOR,WI,Chippewa,1895.0,1903.0,True,5.0,80540,True,8.0,True,ELEANOR,CHIPPEWA,WI,1842829.0,School,Eleanor School (historical),Chippewa,45.08969,-91.13764,344.0,1.0,45.08969,-91.13764,Wisconsin,44.176831579177936,-89.75962788128719
MELIS,MELIS,MS,Walthall,1896.0,1909.0,True,4.0,36715,True,13.0,True,MELIS,WALTHALL,MS,692064.0,Populated Place,Melis,Walthall,31.2298992,-90.1125882,102.0,1.0,31.2298992,-90.1125882,Mississippi,32.904513690654625,-89.66801400419865
